,trustLevel,totalScanTimeInSeconds,grandTotal,lineItemVoids,scansWithoutRegistration,quantityModifications,scannedLineItemsPerSecond,valuePerSecond,lineItemVoidsPerPosition,fraud,scannedLineItems,pricePerScannedLineItem,scansWithoutRegistrationPerScannedLineItem,quantityModificationsPerScannedLineItem,lineItemVoidsPerSecond,scansWithoutRegistrationPerSecond,quantityModificationsPerSecond,secondsPerEuro,lineItemVoidsPerEuro,scansWithoutRegistrationPerEuro,quantityModificationsPerEuro
343,2,415,37.77,1,5,1,0.0530120481927711,0.0910120481927711,0.0454545454545455,0,22.000000000000004,1.7168181818181816,0.22727272727272724,0.04545454545454545,0.0024096385542168677,0.012048192771084338,0.0024096385542168677,10.987556261583267,0.026476039184537992,0.13238019592268996,0.026476039184537992
344,3,1328,93.55,5,4,5,0.0210843373493976,0.0704442771084337,0.178571428571429,0,28.00000000000001,3.341071428571427,0.1428571428571428,0.1785714285714285,0.0037650602409638554,0.0030120481927710845,0.0037650602409638554,14.195617316942812,0.05344735435595938,0.04275788348476751,0.05344735435595938
345,4,709,0.23,2,8,3,0.0239774330042313,0.000324400564174894,0.11764705882352902,0,16.99999999999999,0.013529411764705892,0.4705882352941179,0.17647058823529424,0.0028208744710860366,0.011283497884344146,0.004231311706629055,3082.608695652174,8.695652173913043,34.78260869565217,13.043478260869565
346,3,136,42.61,6,0,4,0.161764705882353,0.31330882352941203,0.272727272727273,0,22.000000000000007,1.936818181818181,0.0,0.18181818181818177,0.04411764705882353,0.0,0.029411764705882353,3.19173902839709,0.14081201595869514,0.0,0.09387467730579677
347,2,1363,1.84,7,7,4,0.0168745414526779,0.0013499633162142302,0.304347826086957,0,22.999999999999975,0.08000000000000008,0.3043478260869569,0.17391304347826106,0.005135730007336757,0.005135730007336757,0.00293470286133529,740.7608695652174,3.8043478260869565,3.8043478260869565,2.1739130434782608
348,1,1259,78.34,10,6,2,0.011119936457506002,0.0622239872915012,0.7142857142857142,0,14.000000000000057,5.595714285714263,0.4285714285714268,0.14285714285714227,0.007942811755361398,0.004765687053216839,0.0015885623510722795,16.0709726831759,0.12764871074802145,0.07658922644881286,0.02552974214960429
349,4,572,88.48,9,6,4,0.034965034965035,0.15468531468531502,0.45,0,20.00000000000002,4.423999999999995,0.29999999999999966,0.1999999999999998,0.015734265734265736,0.01048951048951049,0.006993006993006993,6.464737793851717,0.10171790235081374,0.06781193490054249,0.045207956600361664
350,6,1573,62.05,9,6,5,0.008264462809917359,0.039446916719643996,0.6923076923076921,0,13.000000000000005,4.773076923076921,0.46153846153846134,0.38461538461538447,0.00572155117609663,0.003814367450731087,0.003178639542275906,25.350523771152297,0.145044319097502,0.09669621273166801,0.08058017727639001
351,2,933,22.62,7,1,3,0.0182207931404073,0.0242443729903537,0.411764705882353,0,17.00000000000001,1.330588235294117,0.05882352941176467,0.17647058823529402,0.007502679528403001,0.0010718113612004287,0.003215434083601286,41.246684350132625,0.3094606542882405,0.044208664898320066,0.1326259946949602
352,3,1639,45.02,9,4,5,0.00854179377669311,0.0274679682733374,0.6428571428571429,0,14.000000000000007,3.2157142857142844,0.2857142857142856,0.357142857142857,0.005491153142159854,0.0024405125076266015,0.003050640634533252,36.40604175921812,0.19991115059973344,0.0888494002665482,0.11106175033318524
353,1,189,42.45,6,10,1,0.137566137566138,0.224603174603175,0.23076923076923103,1,26.00000000000008,1.6326923076923028,0.3846153846153834,0.03846153846153834,0.031746031746031744,0.05291005291005291,0.005291005291005291,4.4522968197879855,0.14134275618374556,0.23557126030624262,0.02355712603062426
354,6,1069,92.12,1,7,4,0.0187090739008419,0.0861739943872778,0.05,0,19.999999999999993,4.606000000000002,0.35000000000000014,0.20000000000000007,0.0009354536950420954,0.006548175865294668,0.0037418147801683817,11.60442900564481,0.010855405992184108,0.07598784194528875,0.04342162396873643
355,1,1155,2.24,2,0,2,0.00519480519480519,0.0019393939393939398,0.33333333333333304,0,5.999999999999994,0.37333333333333374,0.0,0.3333333333333337,0.0017316017316017316,0.0,0.0017316017316017316,515.625,0.8928571428571428,0.0,0.8928571428571428
356,1,424,61.96,5,2,4,0.0023584905660377397,0.146132075471698,5.0,0,1.0000000000000016,61.9599999999999,1.999999999999997,3.999999999999994,0.01179245283018868,0.0047169811320754715,0.009433962264150943,6.84312459651388,0.08069722401549387,0.03227888960619755,0.0645577792123951
357,2,623,11.15,5,8,0,0.00802568218298555,0.0178972712680578,1.0,0,4.999999999999997,2.2300000000000013,1.6000000000000008,0.0,0.008025682182985553,0.012841091492776886,0.0,55.874439461883405,0.44843049327354256,0.7174887892376681,0.0
358,3,1600,89.81,0,2,2,0.000625,0.05613125,0.0,0,1.0,89.81,2.0,2.0,0.0,0.00125,0.00125,17.81538804142078,0.0,0.02226923505177597,0.02226923505177597
359,2,968,78.35,8,1,3,0.0227272727272727,0.0809400826446281,0.36363636363636404,0,21.999999999999975,3.56136363636364,0.045454545454545504,0.13636363636363652,0.008264462809917356,0.0010330578512396695,0.0030991735537190084,12.354818123803447,0.1021059349074665,0.012763241863433313,0.03828972559029994
360,2,1659,54.7,7,9,4,0.0006027727546714889,0.0329716696805304,7.0,0,1.0000000000000002,54.69999999999999,8.999999999999998,3.999999999999999,0.004219409282700422,0.0054249547920434,0.0024110910186859553,30.3290676416819,0.12797074954296161,0.16453382084095064,0.07312614259597806
361,3,733,7.35,6,9,4,0.0150068212824011,0.0100272851296044,0.545454545454545,0,11.000000000000007,0.6681818181818178,0.8181818181818177,0.3636363636363634,0.008185538881309686,0.01227830832196453,0.005457025920873124,99.72789115646259,0.8163265306122449,1.2244897959183674,0.54421768707483
362,3,1374,51.79,9,0,4,0.000727802037845706,0.0376928675400291,9.0,0,1.0,51.79,0.0,4.0,0.006550218340611353,0.0,0.002911208151382824,26.530218188839545,0.1737787217609577,0.0,0.07723498744931453
363,6,1473,0.01,10,8,0,0.00543109300746775,6.78886625933469e-06,1.25,0,7.999999999999996,0.0012500000000000007,1.0000000000000007,0.0,0.006788866259334691,0.005431093007467753,0.0,147300.0,1000.0,800.0,0.0
364,5,1487,51.83,3,7,1,0.00134498991257566,0.0348554135843981,1.5,0,2.000000000000006,25.914999999999917,3.4999999999999893,0.49999999999999845,0.0020174848688634837,0.004707464694014795,0.0006724949562878278,28.68994790661779,0.05788153579008296,0.13505691684352691,0.01929384526336099
365,3,1754,93.43,4,6,5,0.00798175598631699,0.053266818700114,0.28571428571428603,0,14.0,6.673571428571429,0.42857142857142855,0.35714285714285715,0.002280501710376283,0.0034207525655644243,0.0028506271379703536,18.773413250561916,0.04281280102750722,0.06421920154126083,0.053516001284384024
366,3,270,85.17,11,1,0,0.0333333333333333,0.31544444444444397,1.22222222222222,0,8.999999999999991,9.463333333333344,0.11111111111111122,0.0,0.040740740740740744,0.003703703703703704,0.0,3.1701303275801336,0.12915345779030174,0.011741223435481977,0.0
367,3,1331,52.7,6,6,2,0.0180315552216379,0.0395942900075131,0.25,0,24.000000000000046,2.1958333333333293,0.24999999999999953,0.08333333333333318,0.004507888805409466,0.004507888805409466,0.0015026296018031556,25.2561669829222,0.11385199240986717,0.11385199240986717,0.03795066413662239
368,1,580,80.49,7,9,0,0.0120689655172414,0.138775862068965,1.0,0,7.0000000000000115,11.49857142857141,1.2857142857142836,0.0,0.01206896551724138,0.015517241379310345,0.0,7.20586408249472,0.08696732513355697,0.11181513231457324,0.0
369,2,735,29.79,4,7,2,0.0380952380952381,0.040530612244898,0.14285714285714302,0,28.000000000000004,1.0639285714285713,0.24999999999999997,0.07142857142857142,0.005442176870748299,0.009523809523809525,0.0027210884353741495,24.672708962739176,0.1342732460557234,0.23497818059751596,0.0671366230278617
370,5,641,19.4,5,6,2,0.0249609984399376,0.0302652106084243,0.3125,0,16.0,1.2125,0.375,0.125,0.0078003120124804995,0.0093603744149766,0.0031201248049922,33.04123711340206,0.2577319587628866,0.30927835051546393,0.10309278350515465
371,3,1690,3.59,3,9,3,0.0136094674556213,0.0021242603550295897,0.130434782608696,0,22.999999999999996,0.15608695652173915,0.39130434782608703,0.13043478260869568,0.0017751479289940828,0.0053254437869822485,0.0017751479289940828,470.75208913649027,0.8356545961002786,2.5069637883008355,0.8356545961002786
372,4,1662,21.4,3,7,3,0.0120336943441637,0.0128760529482551,0.15,0,20.00000000000007,1.069999999999996,0.34999999999999876,0.14999999999999947,0.0018050541516245488,0.00421179302045728,0.0018050541516245488,77.66355140186917,0.14018691588785048,0.3271028037383178,0.14018691588785048
373,4,581,92.87,5,9,2,0.00516351118760757,0.159845094664372,1.6666666666666698,0,2.9999999999999982,30.956666666666685,3.0000000000000018,0.6666666666666671,0.008605851979345954,0.01549053356282272,0.0034423407917383822,6.256056853666415,0.053838699257025946,0.09690965866264671,0.02153547970281038
374,5,494,44.76,1,9,4,0.0121457489878543,0.0906072874493927,0.166666666666667,0,6.000000000000024,7.45999999999997,1.499999999999994,0.666666666666664,0.0020242914979757085,0.018218623481781375,0.008097165991902834,11.036639857015192,0.022341376228775692,0.20107238605898123,0.08936550491510277
375,1,1679,62.67,0,2,4,0.0166765932102442,0.0373257891602144,0.0,1,28.000000000000014,2.238214285714285,0.0714285714285714,0.1428571428571428,0.0,0.0011911852293031567,0.0023823704586063135,26.791128131482367,0.0,0.031913196106590075,0.06382639221318015
376,5,337,9.35,3,7,3,0.0474777448071217,0.0277448071216617,0.1875,0,16.00000000000001,0.5843749999999995,0.4374999999999997,0.1874999999999999,0.008902077151335312,0.020771513353115726,0.008902077151335312,36.042780748663105,0.32085561497326204,0.7486631016042781,0.32085561497326204
377,4,661,88.58,4,4,1,0.0302571860816944,0.134009077155824,0.2,0,19.999999999999996,4.429,0.20000000000000004,0.05000000000000001,0.006051437216338881,0.006051437216338881,0.0015128593040847202,7.462181079250395,0.045156920298035676,0.045156920298035676,0.011289230074508919
378,1,521,89.61,1,0,1,0.0556621880998081,0.171996161228407,0.0344827586206897,0,29.00000000000002,3.0899999999999976,0.0,0.03448275862068963,0.0019193857965451055,0.0,0.0019193857965451055,5.814083249637317,0.011159468809284678,0.0,0.011159468809284678
379,3,1072,89.13,0,3,1,0.00466417910447761,0.0831436567164179,0.0,0,4.999999999999997,17.826000000000008,0.6000000000000003,0.2000000000000001,0.0,0.002798507462686567,0.0009328358208955224,12.027375743296309,0.0,0.03365870077415012,0.011219566924716706
380,5,1621,53.69,0,7,1,0.0160394818013572,0.0331215299198026,0.0,0,26.00000000000002,2.064999999999998,0.269230769230769,0.03846153846153843,0.0,0.00431832202344232,0.0006169031462060457,30.191842056248838,0.0,0.1303780964797914,0.018625442354255915
381,4,40,25.99,6,5,5,0.35,0.64975,0.42857142857142894,0,14.0,1.8564285714285713,0.35714285714285715,0.35714285714285715,0.15,0.125,0.125,1.5390534821085033,0.2308580223162755,0.19238168526356292,0.19238168526356292
382,5,1106,13.65,4,3,3,0.0036166365280289295,0.0123417721518987,1.0,0,3.999999999999996,3.4125000000000036,0.7500000000000008,0.7500000000000008,0.003616636528028933,0.0027124773960217,0.0027124773960217,81.02564102564102,0.29304029304029305,0.21978021978021978,0.21978021978021978
383,1,153,39.39,4,3,4,0.0849673202614379,0.25745098039215697,0.307692307692308,0,12.999999999999998,3.0300000000000002,0.2307692307692308,0.3076923076923077,0.026143790849673203,0.0196078431372549,0.026143790849673203,3.884234577303884,0.10154861640010154,0.07616146230007616,0.10154861640010154
384,1,950,25.83,0,1,4,0.0315789473684211,0.0271894736842105,0.0,1,30.000000000000046,0.8609999999999987,0.033333333333333284,0.13333333333333314,0.0,0.0010526315789473684,0.004210526315789474,36.77893921796361,0.0,0.03871467286101433,0.1548586914440573
385,6,1387,44.83,5,9,1,0.0108147080028839,0.0323215573179524,0.33333333333333304,0,14.99999999999997,2.9886666666666724,0.6000000000000012,0.0666666666666668,0.003604902667627974,0.006488824801730353,0.0007209805335255948,30.939103279054205,0.1115324559446799,0.20075842070042382,0.022306491188935983
386,5,1230,41.21,2,8,2,0.00650406504065041,0.0335040650406504,0.25,0,8.000000000000004,5.151249999999997,0.9999999999999996,0.2499999999999999,0.0016260162601626016,0.0065040650406504065,0.0016260162601626016,29.84712448434846,0.0485319097306479,0.1941276389225916,0.0485319097306479
387,4,982,61.84,10,3,4,0.0285132382892057,0.0629735234215886,0.3571428571428571,0,27.999999999999996,2.208571428571429,0.10714285714285715,0.14285714285714288,0.010183299389002037,0.003054989816700611,0.004073319755600814,15.879689521345407,0.16170763260025872,0.048512289780077614,0.0646830530401035
388,5,1423,41.76,10,2,2,0.0133520730850316,0.0293464511595221,0.526315789473684,0,18.999999999999968,2.197894736842109,0.10526315789473702,0.10526315789473702,0.007027406886858749,0.0014054813773717498,0.0014054813773717498,34.07567049808429,0.23946360153256707,0.04789272030651341,0.04789272030651341
389,2,1228,73.68,2,6,0,0.0138436482084691,0.06,0.11764705882352902,0,17.000000000000053,4.33411764705881,0.35294117647058715,0.0,0.0016286644951140066,0.004885993485342019,0.0,16.666666666666664,0.027144408251900107,0.08143322475570032,0.0
390,1,1691,90.31,6,5,1,0.0124186871673566,0.0534062684801892,0.28571428571428603,1,21.00000000000001,4.300476190476188,0.23809523809523797,0.047619047619047596,0.0035481963335304554,0.0029568302779420462,0.0005913660555884093,18.724393754844424,0.06643782526851955,0.055364854390432955,0.011072970878086591
391,6,328,56.33,1,9,0,0.0640243902439024,0.17173780487804902,0.0476190476190476,0,20.999999999999986,2.6823809523809543,0.4285714285714289,0.0,0.003048780487804878,0.027439024390243903,0.0,5.822829753239837,0.017752529735487306,0.15977276761938577,0.0
392,3,261,86.46,9,5,4,0.11494252873563199,0.331264367816092,0.3,0,29.99999999999995,2.8820000000000046,0.16666666666666693,0.13333333333333355,0.034482758620689655,0.019157088122605363,0.01532567049808429,3.018736988202637,0.10409437890353922,0.05783021050196623,0.046264168401572985
393,6,1359,2.14,3,0,1,0.00294334069168506,0.00157468727005151,0.75,0,3.9999999999999964,0.5350000000000005,0.0,0.2500000000000002,0.002207505518763797,0.0,0.0007358351729212656,635.0467289719626,1.4018691588785046,0.0,0.4672897196261682
394,3,1190,59.76,6,5,4,0.0210084033613445,0.050218487394957996,0.24,0,24.999999999999957,2.390400000000004,0.20000000000000034,0.16000000000000028,0.005042016806722689,0.004201680672268907,0.0033613445378151263,19.91298527443106,0.10040160642570281,0.08366800535475234,0.06693440428380187
395,3,1236,80.09,3,9,3,0.0105177993527508,0.0647977346278317,0.23076923076923103,0,12.99999999999999,6.160769230769236,0.6923076923076928,0.23076923076923095,0.0024271844660194173,0.007281553398058253,0.0024271844660194173,15.432638281932824,0.037457859907603946,0.11237357972281183,0.037457859907603946
396,2,319,61.79,5,2,3,0.0188087774294671,0.19369905956112898,0.833333333333333,0,6.000000000000004,10.298333333333325,0.3333333333333331,0.4999999999999996,0.01567398119122257,0.006269592476489028,0.009404388714733543,5.162647677617738,0.0809192425958893,0.03236769703835572,0.04855154555753358
397,4,1260,41.49,10,4,2,0.0126984126984127,0.0329285714285714,0.625,0,16.000000000000004,2.5931249999999997,0.24999999999999994,0.12499999999999997,0.007936507936507936,0.0031746031746031746,0.0015873015873015873,30.368763557483728,0.2410219329959026,0.09640877319836105,0.048204386599180526
398,2,163,3.81,5,0,3,0.10429447852760698,0.0233742331288344,0.294117647058824,0,16.99999999999994,0.22411764705882434,0.0,0.17647058823529474,0.03067484662576687,0.0,0.018404907975460124,42.78215223097113,1.3123359580052494,0.0,0.7874015748031495
399,4,676,61.02,6,2,2,0.0118343195266272,0.0902662721893491,0.75,0,7.999999999999987,7.627500000000013,0.25000000000000044,0.25000000000000044,0.008875739644970414,0.0029585798816568047,0.0029585798816568047,11.078334972140281,0.0983284169124877,0.03277613897082923,0.03277613897082923
400,3,674,50.15,11,4,0,0.0148367952522255,0.07440652818991099,1.1,0,9.999999999999988,5.015000000000006,0.4000000000000005,0.0,0.016320474777448073,0.005934718100890208,0.0,13.439680957128614,0.2193419740777667,0.07976071784646062,0.0
401,5,150,87.47,5,6,2,0.0666666666666667,0.583133333333333,0.5,0,10.000000000000004,8.746999999999996,0.5999999999999998,0.19999999999999993,0.03333333333333333,0.04,0.013333333333333334,1.714873670972905,0.05716245569909684,0.0685949468389162,0.022864982279638735
402,6,172,3.0,0,6,0,0.0813953488372093,0.0174418604651163,0.0,0,13.999999999999998,0.2142857142857143,0.4285714285714286,0.0,0.0,0.03488372093023256,0.0,57.333333333333336,0.0,2.0,0.0
403,3,36,32.45,1,4,2,0.111111111111111,0.9013888888888891,0.25,0,3.9999999999999956,8.11250000000001,1.000000000000001,0.5000000000000006,0.027777777777777776,0.1111111111111111,0.05555555555555555,1.1093990755007703,0.03081664098613251,0.12326656394453003,0.06163328197226502
404,3,784,98.48,3,4,0,0.0306122448979592,0.125612244897959,0.125,0,24.000000000000014,4.103333333333331,0.16666666666666657,0.0,0.003826530612244898,0.00510204081632653,0.0,7.961007311129163,0.030463038180341184,0.04061738424045491,0.0
405,2,135,29.17,3,1,5,0.192592592592593,0.216074074074074,0.115384615384615,0,26.000000000000057,1.1219230769230746,0.03846153846153838,0.19230769230769187,0.022222222222222223,0.007407407407407408,0.037037037037037035,4.628042509427494,0.10284538909838875,0.03428179636612958,0.17140898183064793
406,3,684,86.69,5,1,0,0.0219298245614035,0.12673976608187099,0.33333333333333304,0,14.999999999999995,5.779333333333335,0.0666666666666667,0.0,0.007309941520467836,0.0014619883040935672,0.0,7.890183412158265,0.05767677932864229,0.011535355865728458,0.0
407,4,790,64.89,5,9,3,0.020253164556961998,0.0821392405063291,0.3125,0,15.999999999999979,4.055625000000005,0.5625000000000008,0.18750000000000025,0.006329113924050633,0.01139240506329114,0.0037974683544303796,12.17444906765295,0.07705347511172754,0.13869625520110956,0.04623208506703652
408,2,1433,64.76,4,9,1,0.0139567341242149,0.045191905094208,0.2,0,19.999999999999954,3.2380000000000075,0.45000000000000107,0.050000000000000114,0.0027913468248429866,0.00628053035589672,0.0006978367062107466,22.127856701667696,0.061766522544780725,0.13897467572575664,0.015441630636195181
409,5,895,83.1,1,4,3,0.0033519553072625698,0.0928491620111732,0.33333333333333304,0,3.0,27.7,1.3333333333333333,1.0,0.0011173184357541898,0.004469273743016759,0.0033519553072625698,10.770156438026476,0.012033694344163659,0.048134777376654635,0.036101083032490974
410,1,1428,82.07,9,3,1,0.00140056022408964,0.0574719887955182,4.5,0,2.0000000000000058,41.034999999999876,1.4999999999999958,0.49999999999999856,0.0063025210084033615,0.0021008403361344537,0.0007002801120448179,17.399780675033508,0.10966248324600951,0.03655416108200317,0.012184720360667724
411,3,1099,52.86,10,2,1,0.0236578707916288,0.04809827115559599,0.384615384615385,0,26.000000000000053,2.033076923076919,0.07692307692307676,0.03846153846153838,0.009099181073703366,0.0018198362147406734,0.0009099181073703367,20.790768066590996,0.18917896329928113,0.037835792659856225,0.018917896329928113
412,5,902,54.43,1,4,2,0.0332594235033259,0.0603436807095344,0.0333333333333333,0,29.99999999999996,1.8143333333333358,0.1333333333333335,0.06666666666666675,0.0011086474501108647,0.004434589800443459,0.0022172949002217295,16.571743523792026,0.018372221201543266,0.07348888480617306,0.03674444240308653
413,5,1808,30.75,4,7,2,0.009402654867256641,0.0170077433628319,0.23529411764705901,0,17.000000000000007,1.808823529411764,0.41176470588235276,0.11764705882352937,0.0022123893805309734,0.0038716814159292035,0.0011061946902654867,58.796747967479675,0.13008130081300814,0.22764227642276422,0.06504065040650407
414,2,1103,86.78,5,6,0,0.0253853127833182,0.0786763372620127,0.178571428571429,0,27.99999999999997,3.0992857142857173,0.2142857142857145,0.0,0.004533091568449683,0.005439709882139619,0.0,12.710301912883153,0.057616962433740496,0.06914035492048859,0.0
415,2,1396,2.12,1,1,2,0.0136103151862464,0.00151862464183381,0.0526315789473684,0,18.999999999999975,0.11157894736842121,0.05263157894736849,0.10526315789473698,0.0007163323782234957,0.0007163323782234957,0.0014326647564469914,658.4905660377358,0.4716981132075471,0.4716981132075471,0.9433962264150942
416,4,499,30.42,4,6,0,0.0120240480961924,0.0609619238476954,0.666666666666667,0,6.000000000000008,5.069999999999993,0.9999999999999987,0.0,0.008016032064128256,0.012024048096192385,0.0,16.40368178829717,0.13149243918474687,0.1972386587771203,0.0
417,6,1239,94.94,2,0,5,0.0104923325262308,0.0766263115415658,0.153846153846154,0,12.999999999999961,7.303076923076945,0.0,0.38461538461538575,0.0016142050040355124,0.0,0.004035512510088781,13.050347587950284,0.02106593638087213,0.0,0.052664840952180325
418,1,18,20.66,4,4,5,1.61111111111111,1.14777777777778,0.137931034482759,0,28.999999999999982,0.7124137931034488,0.1379310344827587,0.17241379310344837,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.8712487899322362,0.1936108422071636,0.1936108422071636,0.2420135527589545
419,4,455,89.1,7,0,3,0.008791208791208791,0.19582417582417602,1.75,0,4.0,22.275,0.0,0.75,0.015384615384615385,0.0,0.006593406593406593,5.10662177328844,0.07856341189674523,0.0,0.03367003367003367
420,5,141,51.73,6,5,0,0.099290780141844,0.366879432624113,0.42857142857142894,0,14.000000000000005,3.6949999999999985,0.357142857142857,0.0,0.0425531914893617,0.03546099290780142,0.0,2.7256910883433214,0.11598685482312006,0.09665571235260005,0.0
421,4,58,23.55,3,4,3,0.12068965517241399,0.40603448275862103,0.42857142857142894,0,7.0000000000000115,3.364285714285709,0.5714285714285705,0.4285714285714279,0.05172413793103448,0.06896551724137931,0.05172413793103448,2.462845010615711,0.12738853503184713,0.16985138004246284,0.12738853503184713
422,1,846,4.2,3,3,5,0.00118203309692671,0.0049645390070922,3.0,0,0.9999999999999967,4.200000000000014,3.00000000000001,5.000000000000017,0.0035460992907801418,0.0035460992907801418,0.00591016548463357,201.42857142857142,0.7142857142857143,0.7142857142857143,1.1904761904761905
423,3,801,47.12,10,7,5,0.0287141073657928,0.0588264669163546,0.43478260869565205,0,23.000000000000036,2.04869565217391,0.30434782608695604,0.21739130434782575,0.012484394506866416,0.008739076154806492,0.006242197253433208,16.999151103565367,0.21222410865874364,0.14855687606112056,0.10611205432937182
424,6,1795,88.13,4,10,5,0.0033426183844011102,0.0490974930362117,0.666666666666667,0,5.999999999999993,14.68833333333335,1.6666666666666687,0.8333333333333344,0.0022284122562674096,0.005571030640668524,0.002785515320334262,20.36763871553387,0.04538749574492228,0.11346873936230568,0.05673436968115284
425,5,1524,32.56,0,1,2,0.0177165354330709,0.0213648293963255,0.0,0,27.000000000000053,1.2059259259259236,0.037037037037036966,0.07407407407407393,0.0,0.0006561679790026247,0.0013123359580052493,46.8058968058968,0.0,0.03071253071253071,0.06142506142506142
426,6,284,60.84,0,2,3,0.0387323943661972,0.21422535211267602,0.0,0,11.000000000000005,5.5309090909090886,0.18181818181818174,0.2727272727272726,0.0,0.007042253521126761,0.01056338028169014,4.667981591058514,0.0,0.03287310979618672,0.049309664694280074
427,3,851,15.46,1,2,0,0.0188014101057579,0.0181668625146886,0.0625,0,15.999999999999973,0.9662500000000016,0.12500000000000022,0.0,0.0011750881316098707,0.0023501762632197414,0.0,55.04527813712807,0.0646830530401035,0.129366106080207,0.0
428,6,1627,87.66,7,0,5,0.0122925629993854,0.0538783036263061,0.35,0,20.000000000000046,4.382999999999989,0.0,0.24999999999999942,0.0043023970497848806,0.0,0.003073140749846343,18.560346794433038,0.07985398129135296,0.0,0.05703855806525211
429,5,1149,36.63,7,0,4,0.0191470844212359,0.0318798955613577,0.31818181818181795,0,22.000000000000046,1.6649999999999967,0.0,0.18181818181818143,0.006092254134029591,0.0,0.0034812880765883376,31.367731367731366,0.19110019110019108,0.0,0.1092001092001092
430,2,1269,59.1,5,5,5,0.0063041765169424705,0.0465721040189125,0.625,0,7.999999999999995,7.3875000000000055,0.6250000000000004,0.6250000000000004,0.003940110323089046,0.003940110323089046,0.003940110323089046,21.472081218274113,0.08460236886632826,0.08460236886632826,0.08460236886632826
431,1,809,15.94,5,2,3,0.0321384425216316,0.0197033374536465,0.19230769230769199,0,25.999999999999964,0.6130769230769239,0.07692307692307702,0.11538461538461554,0.006180469715698393,0.002472187886279357,0.003708281829419036,50.75282308657466,0.3136762860727729,0.12547051442910917,0.18820577164366376
432,5,1122,7.37,5,5,5,0.0124777183600713,0.00656862745098039,0.3571428571428571,0,13.999999999999998,0.5264285714285715,0.3571428571428572,0.3571428571428572,0.004456327985739751,0.004456327985739751,0.004456327985739751,152.23880597014926,0.6784260515603799,0.6784260515603799,0.6784260515603799
433,2,1203,74.91,9,1,3,0.0108063175394846,0.0622693266832918,0.6923076923076921,0,12.999999999999975,5.7623076923077035,0.07692307692307707,0.2307692307692312,0.007481296758104738,0.0008312551953449709,0.0024937655860349127,16.05927112535042,0.12014417300760914,0.013349352556401016,0.040048057669203045
434,6,1053,40.34,2,1,0,0.000949667616334283,0.038309591642925,2.0,0,1.0,40.34,1.0,0.0,0.001899335232668566,0.000949667616334283,0.0,26.103123450669308,0.04957858205255329,0.024789291026276646,0.0
435,1,1075,3.22,5,1,3,0.0018604651162790699,0.0029953488372093,2.5,0,2.0,1.61,0.5,1.5,0.004651162790697674,0.0009302325581395349,0.0027906976744186047,333.8509316770186,1.5527950310559004,0.3105590062111801,0.9316770186335404
436,1,1512,75.0,11,6,1,0.0158730158730159,0.0496031746031746,0.4583333333333329,1,24.00000000000004,3.124999999999995,0.24999999999999958,0.0416666666666666,0.007275132275132275,0.003968253968253968,0.0006613756613756613,20.16,0.14666666666666667,0.08,0.013333333333333334
437,2,524,1.39,8,7,1,0.017175572519083998,0.00265267175572519,0.8888888888888891,0,9.000000000000014,0.1544444444444442,0.7777777777777766,0.11111111111111094,0.015267175572519083,0.013358778625954198,0.0019083969465648854,376.9784172661871,5.755395683453238,5.035971223021583,0.7194244604316548
438,5,87,63.45,2,7,3,0.149425287356322,0.7293103448275859,0.153846153846154,0,13.000000000000012,4.880769230769227,0.538461538461538,0.23076923076923056,0.022988505747126436,0.08045977011494253,0.034482758620689655,1.3711583924349882,0.03152088258471237,0.1103230890464933,0.04728132387706856
439,6,1743,42.09,11,2,2,0.0126219162363741,0.0241480206540448,0.5,0,22.000000000000057,1.9131818181818134,0.09090909090909068,0.09090909090909068,0.006310958118187034,0.0011474469305794606,0.0011474469305794606,41.41126158232359,0.2613447374673319,0.047517224994060345,0.047517224994060345
440,2,1286,61.21,5,9,3,0.00622083981337481,0.04759720062208401,0.625,0,8.000000000000005,7.651249999999995,1.1249999999999993,0.3749999999999998,0.0038880248833592537,0.006998444790046656,0.0023328149300155523,21.009638947884334,0.08168599901976802,0.1470347982355824,0.049011599411860805
441,1,1403,59.68,4,1,1,0.0135424091233072,0.0425374198146828,0.21052631578947398,0,19.0,3.1410526315789475,0.05263157894736842,0.05263157894736842,0.002851033499643621,0.0007127583749109052,0.0007127583749109052,23.508713136729224,0.06702412868632708,0.01675603217158177,0.01675603217158177
442,3,482,10.14,8,10,4,0.0435684647302905,0.0210373443983402,0.38095238095238104,0,21.00000000000002,0.4828571428571424,0.4761904761904757,0.19047619047619027,0.016597510373443983,0.02074688796680498,0.008298755186721992,47.53451676528599,0.7889546351084812,0.9861932938856015,0.3944773175542406
443,1,22,5.67,11,10,3,0.954545454545455,0.25772727272727297,0.523809523809524,0,21.00000000000001,0.26999999999999985,0.47619047619047594,0.1428571428571428,0.5,0.45454545454545453,0.13636363636363635,3.8800705467372136,1.9400352733686068,1.7636684303350971,0.5291005291005291
444,5,102,14.49,0,2,3,0.166666666666667,0.142058823529412,0.0,0,17.000000000000032,0.852352941176469,0.11764705882352919,0.1764705882352938,0.0,0.0196078431372549,0.029411764705882353,7.0393374741200825,0.0,0.13802622498274672,0.20703933747412007
